72,57
27,26
37,31
12,37
16,77
2,35
81,21
52,86
89,86
2,54
85,86
2,30
83,0
68,33
33,88
88,25
56,18
92,12
36,20
36,88
70,83
70,52
25,85
21,3
15,81
56,31
64,34
64,56
30,67
8,51
36,60
33,7
36,7
58,39
44,81
14,52
31,28
6,82
34,26
37,60
50,68
15,22
75,65
8,21
71,73
72,27
1,26
95,82
88,95
17,78
58,52
88,73
36,99
51,4
64,11
88,11
44,22
74,94
54,11
12,82
35,86
93,82
56,60
98,35
91,38
17,40
98,54
33,41
6,80
59,9
17,0
87,33
36,41
20,92
12,51
91,16
10,25
39,3
69,46
90,65
83,3
95,80
64,75
61,31
99,85
87,3
7,35
39,59
16,73
16,13
48,27
7,54
94,26
40,35
6,79
90,24
29,33
40,54
70,94
93,80
43,22
6,48
84,63
19,34
92,31
81,4
56,53
15,78
25,14
60,9
61,20
66,32
97,37
84,90
72,22
38,92
10,95
63,90
50,96
30,24
81,34
28,35
67,28
44,78
10,11
15,40
32,82
28,54
15,0
4,21
20,57
33,86
36,86
78,66
53,11
68,98
70,26
38,47
43,55
2,33
42,96
8,4
59,69
39,87
24,9
30,76
2,3
22,46
75,82
79,26
72,55
41,96
67,85
38,57
56,86
79,45
15,12
47,7
62,45
67,37
97,51
52,65
89,65
85,65
44,12
75,80
72,0
26,82
15,97
12,4
87,98
59,24
97,21
17,31
44,97
37,9
51,52
12,56
50,42
55,45
47,53
98,33
6,95
15,74
25,73
91,44
36,89
47,41
51,23
71,83
29,98
90,80
12,93
36,49
17,36
43,12
1,27
95,11
68,41
48,0
44,74
13,22
56,9
33,67
40,33
72,12
36,67
6,75
59,76
92,32
93,11
30,80
20,22
53,46
90,79
39,68
84,92
40,3
15,18
16,83
63,92
14,66
81,52
15,31
78,35
61,10
78,54
94,27
81,23
38,81
44,18
68,96
60,28
64,90
32,34
91,45
30,48
77,55
44,31
47,86
2,98
28,3
15,36
59,85
30,14
92,10
90,77
83,32
38,22
84,43
27,55
15,88
15,20
63,43
58,92
61,9
13,78
97,4
29,99
48,3
89,82
44,88
44,20
85,82
14,47
15,60
